model_id,estimator,term,coef,std_error,t_stat,p_value,ci_low,ci_high,comparison_id,native_model_id,sample_mode,native_rows,common_rows
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,fixed_effects,broad_money_growth_pct,0.04184260444700416,0.0224292372363111,1.8655384490411653,0.06484527039487165,-0.002620742454802913,0.08630595134881124,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,fixed_effects,deposit_interest_rate_pct,0.18238440171641906,0.12411989975336814,1.4694211168299776,0.1446527388307124,-0.06366882345599392,0.428437626888832,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,fixed_effects,inflation_gdp_deflator_pct,0.0027233026330488325,0.030522794220040568,0.0892219307779094,0.9290723253155173,-0.05778457703844654,0.0632311823045442,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,fixed_effects,trade_pct_gdp,-0.011141337358642062,0.017139118287636663,-0.6500531224338937,0.5170511439462606,-0.045117640430624266,0.022834965713340143,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,fixed_effects,ln_gdppc,0.8932690822287626,0.8752800513291915,1.0205523145103708,0.309768516538083,-0.8418715357266477,2.628409700184173,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,fixed_effects,xr_dep_pct,0.06385890914210779,0.03804009305558335,1.6787264176456813,0.09612357390299997,-0.01155113872921272,0.13926895701342829,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,fixed_effects_driscoll_kraay,Intercept,-17.58757824102009,14.695809137743572,-1.1967750857521362,0.2340391522498313,-46.720305886184825,11.545149404144645,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,fixed_effects_driscoll_kraay,broad_money_growth_pct,0.04184260444700416,0.036947462611169074,1.132489256091846,0.2599602236128271,-0.031401431001619365,0.11508663989562769,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,fixed_effects_driscoll_kraay,deposit_interest_rate_pct,0.18238440171641906,0.14846956278800644,1.2284295736550275,0.22198086798090144,-0.11193919052396006,0.4767079939567982,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
M2_main_monetary_policy__M2_to_M3_lagged_common_sample,fixed_effects_driscoll_kraay,inflation_gdp_deflator_pct,0.0027233026330488325,0.04784976115610814,0.056913609749569175,0.9547201577090878,-0.09213326814717826,0.09757987341327592,M2_to_M3_lagged_common_sample,M2_main_monetary_policy,common_sample,149,141
