model_id,estimator,term,coef,std_error,t_stat,p_value,ci_low,ci_high
M5_lending_rate_robustness,fixed_effects_driscoll_kraay,trade_pct_gdp,-0.05466996868666922,0.02209183528423128,-2.4746684910190133,0.015761577410895233,-0.09873074484467624,-0.0106091925286622
M5_lending_rate_robustness,fixed_effects_driscoll_kraay,ln_gdppc,-4.841282139630157,3.9938704988983225,-1.2121780465755176,0.22951981967982626,-12.806805682241073,3.1242414029807595
M5_lending_rate_robustness,fixed_effects_driscoll_kraay,xr_dep_pct,0.11470334574453164,0.09923773777214391,1.155844019821348,0.25167483673020863,-0.0832200813564494,0.31262677284551266
M5_lending_rate_robustness,random_effects,Intercept,-4.270908515896994,8.1546451327027,-0.5237393468870034,0.6017616159630652,-20.47401469660983,11.932197664815842
M5_lending_rate_robustness,random_effects,broad_money_pct_gdp,-0.040737902759645596,0.01489745374829601,-2.7345547398866903,0.007537260161856851,-0.07033882603438976,-0.011136979484901423
M5_lending_rate_robustness,random_effects,lending_interest_rate_pct,-0.17738134643435385,0.24635496735684737,-0.72002342123435,0.4733972850786696,-0.6668834190899747,0.31212072622126696
M5_lending_rate_robustness,random_effects,inflation_gdp_deflator_pct,-0.04442794924373418,0.007354136504331263,-6.041219008862301,3.483621280331306e-08,-0.05904046183110198,-0.02981543665636638
M5_lending_rate_robustness,random_effects,trade_pct_gdp,0.07020658372521568,0.0042576186156006845,16.48963659355633,0.0,0.0617467862253957,0.07866638122503566
M5_lending_rate_robustness,random_effects,ln_gdppc,0.5381819757178736,0.8644035953005675,0.6226049713857782,0.5351361515602413,-1.1793695559210016,2.255733507356749
M5_lending_rate_robustness,random_effects,xr_dep_pct,0.10843276403609685,0.060769340494116975,1.7843334015875016,0.07777730269069782,-0.01231462110875807,0.22918014918095175
M6a_tourism_robustness_from_M2,pooled_ols,Intercept,-15.100849541470932,1.6369807685983444,-9.224817927702931,2.8404305223029355e-20,-18.30927289130838,-11.892426191633481
M6a_tourism_robustness_from_M2,pooled_ols,broad_money_pct_gdp,-0.07803769412976276,0.011496749598655504,-6.787804975667987,1.138524082796323e-11,-0.10057090928240286,-0.05550447897712266
M6a_tourism_robustness_from_M2,pooled_ols,deposit_interest_rate_pct,-0.03565994395272434,0.15028965314361767,-0.23727477711754044,0.8124436283809663,-0.3302222513632319,0.25890236345778317
M6a_tourism_robustness_from_M2,pooled_ols,inflation_gdp_deflator_pct,-0.06241243907902783,0.006215359476124297,-10.041645912642572,9.999158422576871e-24,-0.07459431980320119,-0.050230558354854474
M6a_tourism_robustness_from_M2,pooled_ols,trade_pct_gdp,0.08679013677550007,0.003993868225634309,21.73084635553192,1.0485176390924346e-104,0.07896229889425793,0.09461797465674221
M6a_tourism_robustness_from_M2,pooled_ols,ln_gdppc,-0.03109342288309655,0.5794264325443289,-0.0536624170674467,0.9572041264701283,-1.1667483623605084,1.1045615165943152
M6a_tourism_robustness_from_M2,pooled_ols,xr_dep_pct,0.09288229626928615,0.06843135323652128,1.3573061451562176,0.17468395557624417,-0.04124069148763401,0.22700528402620632
M6a_tourism_robustness_from_M2,pooled_ols,ln_tourism_arrivals,1.0331084934236177,0.33367720661161226,3.096131449656126,0.0019606342380097852,0.3791131860029272,1.6871038008443082
