country_code,country,year,fdi_pct_gdp,bm_growth,real_interest_rate,gdp_growth,gdppc,ln_gdppc,trade_pct_gdp,d_ln_exr,inflation,rq,rl,ge,cc,va,pv,wgi_composite,gdp_current_usd,population,hc_index,exr_lcu_usd
KHM,Cambodia,2007,8.563346094703613,47.028943948113024,,10.398458101200973,731.6922951254261,6.59536006373399,133.70002382681884,-1.1540985798008663,8.60024943029427,-0.4484834,-1.2296536,-0.9474047999999999,-1.0513221,-0.8769558,-0.5980652,-0.919215975,10127916459.89827,13841770.0,1.65301835536957,4056.166666666668
KHM,Cambodia,2008,6.695908185140562,5.4460439338439945,,7.476366066310106,866.2839997897495,6.764212799130412,130.39351067873642,-0.04931979878843862,11.788432027930568,-0.4508525,-1.2423688,-1.0035669,-1.1588469,-0.9185407999999999,-0.460177,-0.9639087749999999,12174303999.08125,14053479.0,1.67864501476288,4054.166666666668
KHM,Cambodia,2009,7.425425545200666,35.5827743504495,,4.0747785059906505,875.7489361935693,6.775079447339284,102.28794901469998,2.0789585430577517,0.751138640296162,-0.4303625,-1.2243761,-0.8036430999999999,-1.1931258999999999,-0.9479399,-0.5824764,-0.9128768999999999,12502901169.737713,14276810.0,1.70466911792755,4139.333333333332
KHM,Cambodia,2010,10.169807189939041,21.299907137521537,,5.076918432292473,952.2746163240075,6.858853455719268,109.99840060775763,1.0952047083089056,6.264998869323193,-0.41198979999999996,-1.233226,-0.814118,-1.19379,-0.9953628999999999,-0.3874276,-0.91328095,13808673288.069561,14500726.0,1.72566735744476,4184.916666666668
KHM,Cambodia,2011,9.59845134883877,3.9379903213157452,,7.2866581387955165,1088.9815282308143,6.992998160650272,109.7905051668145,-3.067334413858802,4.9507672315141065,-0.6605772999999999,-1.1516075,-0.7478372999999999,-1.3007746,-1.0464565,-0.3236001,-0.965199175,16032622023.826536,14722584.0,1.71317780017853,4058.5
KHM,Cambodia,2012,11.15249124451118,39.41026983378224,,7.650256578703619,1192.8026304167313,7.084060968693512,116.74023341821231,-0.6302931327862638,2.6384360853477062,-0.5165398999999999,-1.0805729,-0.7009489,-1.1374421,-1.022324,-0.37715879999999996,-0.8588759499999999,17826536699.801636,14945085.0,1.69805002212524,4033.0
KHM,Cambodia,2013,10.443058764419257,21.822651818184198,,7.857499755425195,1305.6600972685976,7.174464013533901,124.88755276865706,-0.1426754995291546,2.8690452471251007,-0.49113969999999996,-1.1547167999999999,-0.8143031,-1.1373777,-1.0291663,-0.3707293,-0.899384325,19807135252.864857,15170208.0,1.68176412582397,4027.25
KHM,Cambodia,2014,8.409020203006557,31.496697947865727,,8.000320746185665,1431.5639646999336,7.2665228072282755,124.45490852669276,0.2541927652835341,3.2993691205076345,-0.6121749,-1.1952691,-0.5981221,-1.2606479,-1.0752484,-0.2628078,-0.9165534999999999,22041463967.90093,15396772.0,1.66563439369202,4037.5
KHM,Cambodia,2015,7.5402966200198405,16.997185598625997,,7.207034725295117,1547.320104443935,7.344279748653595,122.10959681537894,0.74643324885173,3.0693593414164297,-0.6326758,-1.2627563,-0.5898441,-1.2799007999999998,-1.2074577,-0.1585169,-0.9412942499999999,24174170369.07381,15623251.0,1.68224096298218,4067.75
KHM,Cambodia,2016,9.32318507305764,20.99997846308597,,7.905501161307043,1675.1955571110864,7.423685187958437,122.70455560266713,-0.22286314284478692,1.5800748057582865,-0.5672758999999999,-1.2323005,-0.572328,-1.3323199,-1.2192125999999999,-0.07785829999999999,-0.926056075,26556545153.3573,15852803.0,1.74049484729767,4058.694578853048
KHM,Cambodia,2017,9.497602030987432,23.142971227321286,,8.07503915535979,1826.353916887541,7.510076863232534,121.15545129868879,-0.2001312343676176,2.076507091548521,-0.6039964999999999,-1.1879587999999999,-0.4673244,-1.3304852999999999,-1.2106905,-0.15385279999999998,-0.8974412499999999,29355665909.790527,16073372.0,1.79374051094055,4050.579985919098
KHM,Cambodia,2018,9.69240300027112,26.551251751090525,,8.776223762244626,2036.6737756657815,7.61907325399837,118.4376554130496,0.014488587999395008,3.8165809450680683,-0.5908086,-1.2191229,-0.4851255,-1.4286146,-1.5176701,-0.1054427,-0.9309179,33145892168.89583,16274522.000000002,1.84861493110657,4051.16690028162
KHM,Cambodia,2019,9.98500044202808,18.152307329689506,,7.93695013588524,2225.877054856862,7.707906298889182,115.73667907244788,0.24609662784325081,2.7925574107017184,-0.6492291,-1.1306816,-0.5152334,-1.3389043999999999,-1.4922674,-0.1935314,-0.9085121249999999,36685356407.72062,16481304.000000002,1.90516817569733,4061.14896313364
KHM,Cambodia,2020,10.41023980932601,15.287247271199533,,-3.555721934065488,2081.739142429392,7.640958949504581,122.10539634656843,0.7759302845478544,-0.8242814028325114,-0.696444,-1.1462953,-0.5904535,-1.1175106,-1.3831133,-0.2401873,-0.8876758499999999,34818073901.485085,16725473.999999998,1.94617688655853,4092.783219008775
KHM,Cambodia,2021,9.468459111104101,16.40292143535175,,3.0898428414866146,2167.403241984992,7.681285067282273,146.17984650971545,0.14501795105399395,2.6457340350188474,-0.6885401,-1.1477047999999999,-0.643403,-1.0917539,-1.4431473,-0.1486895,-0.89285045,36790163687.442055,16974305.0,1.98806822299957,4098.722795058885
KHM,Cambodia,2022,8.948301257795341,8.193795533926771,,5.129901107739769,2325.0305004084116,7.751488436390641,145.8736327614059,0.08084786479027883,3.4889001658198424,-0.6946692,-1.1151898,-0.4625515,-1.1129555,-1.5049447999999999,-0.0739156,-0.8463415,39994532959.60738,17201724.0,2.02220344543457,4102.03786482335
KHM,Cambodia,2023,9.350967019897578,12.542510004460203,,5.007330438118984,2429.748534528382,7.795543047246607,134.20684239593064,0.2097944549475983,1.0176075252449834,-0.6762372999999999,-1.099508,-0.4160661,-1.1216382,-1.5290134,0.1346422,-0.8283623999999999,42335646895.798386,17423880.0,2.05799889564514,4110.652746415772
LAO,Lao PDR,2000,1.957603899737221,46.04060591620352,5.77111514812214,5.798782328619595,318.749852236965,5.764406632902222,68.83730136783251,12.68681055735339,24.79777660956573,-1.4907046,-1.326725,-0.7956793,-0.7413578,-1.3783059,-0.6018274,-1.088616675,1867954144.4321635,5431212.0,1.68724203109741,7887.643333333332
LAO,Lao PDR,2001,1.351579019830421,13.716376507745379,15.8895002535025,5.751412879831946,320.31600543956756,5.769308025518278,65.89943687984817,12.68681055735339,8.86807380365211,,,,,,,,1867954144.4321635,5521482.0,1.70189154148102,8954.583333333332
LAO,Lao PDR,2002,0.2531768934205437,37.598976994062355,21.64710396111534,5.918743683705642,313.3508171481308,5.747323384448139,67.25490285235321,11.603711295558128,6.3184647409895405,-1.3817169,-1.5373033,-1.1502742,-0.7471026,-1.6997502999999998,-0.0799686,-1.20409925,1867954144.4321635,5610889.0,1.71481537818909,10056.33333333333
LAO,Lao PDR,2003,0.962969691363706,20.074800249334164,15.028555890074438,6.06700230344272,355.09721615146134,5.872391600299786,60.57209588278798,4.9726117688569715,13.450089840917983,-1.4538744,-1.6175273,-1.5309061,-0.7490623,-1.7387062999999998,-1.0092662,-1.3378425250000001,2023324407.2841384,5697945.0,1.72602570056915,10569.0375
LAO,Lao PDR,2004,0.7148950490620708,21.636321591724244,16.767096939164876,6.3576954800823415,409.29629828411726,6.014439339441132,66.07975162228374,0.15445953177035676,10.690428543700676,-1.3157016,-1.4097613,-1.0127681,-1.1120343,-1.4891358,-0.5139608999999999,-1.212566325,2366398119.863208,5781626.0,1.73730933666229,10585.375
LAO,Lao PDR,2005,1.0133213243785784,7.866184273063231,16.74609430174698,7.107568368112666,466.0615069977412,6.144317614681368,71.79264627378518,0.6571576085775632,8.640322480951184,-1.226348,-1.1632985,-1.3102987,-1.2611503,-1.5078162,-0.3800286,-1.240273875,2735558734.737903,5869523.0,1.74866676330566,10655.16666666667
LAO,Lao PDR,2006,5.421389617286045,26.721027850814878,17.323118305172134,8.61926620832807,579.3919474407194,6.361979187138428,81.96137541624209,-4.821421401058146,10.805101226387208,-1.1865629,-1.0987704,-0.9221857,-1.3010882,-1.4378612,-0.0903443,-1.1271518,3455030060.978498,5963200.0,1.76094961166382,10153.62407542728
LAO,Lao PDR,2007,7.660627497775571,38.717904321811154,19.60354616452571,7.596828800548778,697.323013673925,6.54724873766044,79.21262890352688,-5.578338354822598,7.4382860046945325,-1.1761206,-1.0493587,-0.8734057,-1.2771995999999999,-1.4394943,-0.15331809999999998,-1.09402115,4223152739.0405164,6056236.0,1.7733188867569,9602.728818202735
LAO,Lao PDR,2008,4.182003036069288,18.310598379616604,13.904160922075421,7.824902763370119,885.7473760887619,6.786431781380213,81.8491820941317,-9.41163650310397,8.863450637972207,-1.0242586,-1.02587,-0.8754327,-1.2442881,-1.4338476,0.0129444,-1.04246235,5446433157.401138,6148969.0,1.78577494621277,8740.181403025432
LAO,Lao PDR,2009,5.459059495949726,32.40648740266086,27.092781841957336,7.501774912258526,935.0323728328304,6.840581152039934,76.93082621865199,-2.6530241397651366,-2.9320735318440256,-1.0216488,-1.0303478,-0.8878944,-1.2442993999999998,-1.4518589,-0.06518159999999999,-1.0460475999999999,5836137329.633054,6241642.0,1.79831850528717,8511.35116305693
LAO,Lao PDR,2010,3.90935018167503,39.12896387141101,12.286034947863193,8.526905517397168,1125.9161015126099,7.026352295721668,84.72033789166765,-3.068302081069696,9.196571111386746,-0.9484357999999999,-0.9464467999999999,-0.8602557,-1.1900658,-1.4062968999999998,-0.2200354,-0.9863010249999999,7131771014.704564,6334194.0,1.81095016002655,8254.163029733425
